,artist,song,link,text
32824,Frank Sinatra,All The Things You Are,/f/frank+sinatra/all+the+things+you+are_20055694.html,"Time and again I've longed for adventure  
Something to make my heart beat much faster  
What did I long for, I never really knew.  
Finding your love, I found my adventure,  
Touching your hand my heart beat much faster  
All that I want in all of this world is you.  
  
You are the promised kiss of springtime  
That makes the lonely winter seem long  
You are the breathless hush of evening  
That trembles on the brink of a lovely song.  
You are the angel glow that lights the star,  
The dearest things I know are what you are.  
Someday my happy arms will hold you,  
And someday I'll know that moment divine  
When all the things you are, are mine.

"
26095,Bon Jovi,Blood On Blood,/b/bon+jovi/blood+on+blood_20022222.html,"I can still remember  
When I was just a kid  
When friends were friends forever  
And what you said was what you did  
  
Well, it was me and Dan and Bobby  
We cut each other's hands  
And held tight to a promise  
Only brothers understand  
  
But we were so young (so young)  
One for all and all for one (for one)  
Just as sure as the river's gonna run  
  
Blood on blood  
One on one  
We'd still be standing  
When all was said and done  
Blood on blood  
One on one  
And I'll be here for you  
Till Kingdom come  
Blood on blood  
  
Well, Bobby was our hero  
Cause he hed a fake I.D.  
I got busted stealing cigarettes  
And he took the rap for me  
  
Danny knew this white trash girl  
We each threw in a ten  
She took us to this cheap motel  
And turned us into men  
  
We were so young (so young)  
One for all and all for one (for one)  
Just as sure as the river's gonna run  
  
Blood on blood  
One on one  
We'd still be standing  
When all is said and done  
Blood on blood  
One on one  
And I'll be here for you  
Till Kingdom come  
Blood on blood  
  
Now Bobby, he's an uptown lawyer  
Danny, he's a medicin man  
And me, I'm just the singer  
In a long haired rock'n'roll band  
  
Through the years and miles between us  
It's been a long and lonely ride  
But if I got a call in the dead of the night  
I'd be right by your side  
  
Blood on blood, blood on blood  
  
Blood on blood  
One on one  
We'd still be standing  
When all is said and done  
Blood on blood  
One on one  
And I'll be here for you  
Till Kingdom come  
Blood on blood  
  
Blood on blood

"
26428,Britney Spears,Can't Get A Reduction,/b/britney+spears/cant+get+a+reduction_20708866.html,"Let me tell you  
how i feel about thing  
now listen and get real  
  
theres a person who hates me  
but why, are they jelouse or something  
just coz they can't get what i have  
i am a beautiful person now listen to me  
  
chours:  
you need to get real  
im getting tired of all this crap  
ooh baby baby  
you think i have been sent from hell  
now you need to get real  
  
what i wear you call names  
but thats ok coz i can get back  
i have a boy and u dont  
so listen to this  
  
chours:  
you need to get real  
im getting tired of all that crap  
oooh baby baby  
u think i have been sent from hell  
now you need to get real  
  
bridge:  
now listen up  
you need to get real  
stop with this shit and get serious  
now get real  
  
repeat chours: 4x  
  
get it real  
like that

"
16256,Point Of Grace,More Than Anything,/p/point+of+grace/more+than+anything_20109885.html,"[Chorus:]  
God loves people more than anything  
God loves people more than anything  
More than anything he wants  
Them to know  
He'd rather die than let them go  
'Cause god love people more  
Than anything  
  
God loves the weary  
When they're too weak to try  
He feels their pain, he knows their shame  
He cries with those who cry  
He won't give up or walk away  
When other people do  
'Cause god loves people more  
Than anything  
  
[Chorus:]  
More than anything he wants us to go  
And show the world so they will know  
That god loves people more  
Than anything

"
21137,Waylon Jennings,Are You Sure Hank Done It This Way,/w/waylon+jennings/are+you+sure+hank+done+it+this+way_20312002.html,"Lord it's the same old tune, fiddle and guitar  
Where do we take it from here?  
Rhinestone suits and new shiny cars  
It's been the same way for years  
We need a change  
  
Somebody told me, when I came to Nashville  
Son you finally got it made  
Old Hank made it here, and we're all sure that you will  
But I don't think Hank done it this way  
No, I don't think Hank done it this way  
  
Ten years on the road, makin' one night stands  
Speedin' my young life away  
Tell me one more time just so's I'll understand  
Are your sure Hank done it this way?  
Did ol' Hank really do it this way?  
  
Lord I've seen the world, with a five piece band  
Looking at the back side of me  
Singing my songs, and one of his now and then  
But I don't think Hank done 'em this way  
I don't think Hank done 'em this way.  
Take it home.

"
37592,Jason Mraz,The Beauty In Ugly,/j/jason+mraz/the+beauty+in+ugly_20621671.html,"She's so big hearted,  
But not so remarkable  
just an ordinary humble girl  
expecting nothing as we're made to think  
Its a pretty person's world  
but you are beautiful and you better go show it  
go look again, you gotta be true to your own  
if you really wanna go to the top  
do you really wanna win?  
Don't believe in living normal, just to satisfy demand  
well if you wanna get free  
and if you wanna do the passionate thing  
and if you wanna get smart for the sake of your heart  
you should own your name and stand up tall  
and get real and see the beauty in ugly  
well you are fresh, you're face is fabulous  
don't forget you're one of a kind  
when nobody is checking the deeds you've done  
And nobody is hearing your cries  
you make all of the fashion statements  
Just by dressing up your mind  
Well if you wanna get free  
and if you wanna do the passionate thing  
and if you wanna get smart for the sake of your heart  
you should own your name and stand up tall  
and get real and see the beauty in ugly  
and see the beauty in ulgy  
well if you wanna get free  
and if you wanna do the passionate thing  
and if you wanna get smart for the sake of your heart and oh  
you should own your name and stand up tall  
and get real and see the beauty in ugly  
see the beauty in a ulgy

"
38340,John Prine,That's The Way That The World Goes 'round,/j/john+prine/thats+the+way+that+the+world+goes+round_20074682.html,"I know a man who's got a lot to lose  
A pretty nice fella, kinda confused  
Got muscles in his head that've never been used  
He thinks he owns half of this town  
He goes out drinkin' gets a big red nose  
Beats his old lady with a rubber hose  
Then he takes her out to dinner Buys her new clothes  
That's the way that the world goes 'round  
  
That's the way that the world goes 'round  
You're up one day, the next you're down  
It's a half-an-inch of water and you think you're gonna drown  
That's the way that the world goes 'round  
  
I was sittin' in the bathtub just countin' my toes  
When the radiator broke, water all froze  
I was stuck in the ice without my clothes  
Naked as the eyes of a clown  
I was cryin' ice cubes, hopin' I'd croak  
When the sun came through the window, the ice all broke  
I stood up and laughed, I thought it was a joke  
That's the way that the world goes 'round  
  
That's the way that the world goes 'round  
You're up one day, the next you're down  
It's a half-an-inch of water and you think you're gonna drown  
That's the way that the world goes 'round  
  
That's the way that the world goes 'round  
You're up one day, the next you're down  
It's a half-an-inch of water and you think you're gonna drown  
That's the way that the world goes 'round

"
22964,Adele,Last Nite,/a/adele/last+nite_20734133.html,"Last night she said  
Oh, baby  
I feel so down  
Oh, and turned me off  
When I feel left out  
So I  
I turned around  
Oh, baby  
I don't care no more  
I know this for sure  
I'm walking  
Out that door  
  
Well, I've been in town  
For just about fifteen  
Ehole minutes now  
Oh, baby, I feel so down  
And I don't know why  
I keep walking for miles  
  
But the people  
They don't understand  
No, girlfriends  
They can't understand  
Your grandsons  
They won't understand  
On top of this  
I ain't ever  
Gonna understand  
  
Last night she said  
Oh, baby  
Don't feel so down  
Oh, and turned me off  
When I feel left out  
So I, I turned around  
Oh, baby  
I'm gonna be alright  
It was a great big lie  
Cuz I left that night  
Yeah  
  
Oh, people  
They don't understand  
No, girlfriends  
They don't understand  
In spaceships  
They won't understand  
And me  
I ain't ever  
Gonna understand  
  
Last night she said  
Oh, baby  
I feel so down  
She had turned me off  
When I feel left out  
So I  
I turned around  
Oh, little girl  
I don't care no more  
I know this for sure  
I'm walking  
Out that door, yeah

"
11557,Lil Wayne,Ghoulish,/l/lil+wayne/ghoulish_21020329.html,"Fuck pusha t and anybody that love him  
His head up his ass, I'mma have to head-butt him  
Gut him, lil tunechi shit, weak stomach  
It's me, lt, like when you heat butter  
Old pussy in a can, red is the flag  
Fuck with me wrong I'll put your head in your hands  
There'd be blood everywhere, I got bloods everywhere  
I'mma alien, I hope you ain't the prince of bel air  
That's real nigga talk, these niggas speechless  
Cut off his arm and leg like I charge for my features  
Hammer on my side like I work in construction  
Your bitch hit that head so hard we get concussions  
Niggas can't see me, not even a glimpse  
Too many banana clips, I feel like chimps  
South beach bitch and I tan line stupid  
You could find me on collins like bootsy  
I ain't on no fuck shit, I be on that truk fit  
Your girl do tongue tricks and you sweeter than one six  
All I ever see is ben franklin face  
I chase the bank, I don't bank with chase  
You fuckin' with some niggas that'll murk y'all  
Nigga you softer than a motherfuckin' nerf ball  
Bird call, brr, what happened to that boy?  
He was talkin' shit, we put a clap into that boy  
Tunechi!

"
13981,Nick Cave,Nature Boy,/n/nick+cave/nature+boy_20483132.html,"I was just a boy when I sat down  
To watch the news on tv  
I saw some ordinary slaughter  
I saw some routine atrocity  
My father said, don't look away  
You got to be strong, you got to be bold, now  
He said, that in the end it is beauty  
That is going to save the world, now  
  
And she moves among the sparrows  
And she floats upon the breeze  
She moves among the flowers  
She moves something deep inside of me  
  
I was walking around the flower show like a leper  
Coming down with some kind of nervous hysteria  
When I saw you standing there, green eyes, black hair  
Up against the pink and purple wisteria  
You said, hey, nature boy, are you looking at me  
With some unrighteous intention?  
My knees went weak,  
I couldn't speak, I was having thoughts  
That were not in my best interests to mention  
  
And she moves among the flowers  
And she floats upon the smoke  
She moves among the shadows  
She moves me with just one little look  
  
You took me back to your place  
And dressed me up in a deep sea diver's suit  
You played the patriot, you raised the flag  
And I stood at full salute  
Later on we smoked a pipe that struck me dumb  
And made it impossible to speak  
As you closed in, in slow motion,  
Quoting Sappho, in the original Greek  
  
She moves among the shadows  
She floats upon the breeze  
She moves among the candles  
And we moved through the days  
And through the years  
  
Years passed by, we were walking by the sea  
Half delirious  
You smiled at me and said, Babe  
I think this thing is getting kind of serious  
You pointed at something and said  
Have you ever seen such a beautiful thing?  
It was then that I broke down  
It was then that you lifted me up again  
  
She moves among the sparrows  
And she walks across the sea  
She moves among the flowers  
And she moves something deep inside of me  
  
She moves among the sparrows  
And she floats upon the breeze  
She moves among the flowers  
And she moves right up close to me

"
6556,Gary Valenciano,Harvest For The World,/g/gary+valenciano/harvest+for+the+world_20219969.html,"All babies together, everyone a seed  
Half of us are satisfied, half of us in need  
Love's bountiful in us, tarnished by our greed  
Oh, when will there be a harvest for the world  
A harvest  
  
Yeah, yeah, yeah, yeah, Hey  
A nation planted, so concerned with gain  
As the seasons come and go, greater grows the pain  
And far too many, feelin' the strain  
  
Oh, when will there be a harvest for the world  
A harvest  
Yeah, yeah  
Gather every man, gather every woman  
  
Celebrate your lives, give thanks for your children  
Gather everyone (gather everyone)  
Gather all together (gather all together)  
Overlookin' none (overlookin' none)  
  
Hopin' life gets better for the world  
Yeah, yeah, yeah, Oh  
Dress me up for the battle, when all I want is peace  
Those of ous who pay the price, come home with the least  
  
And nation after nation, turnin' into beasts  
Oh, when will there be a harvest for the world  
yeah, hey  
When will there be  
  
I want to know now, now  
When will there be a harvest (harvest for the world)  
When will there be a harvest (harvest for the world)  
When will there be a harvest (harvest for the world)  
  
Everybody (harvest for the world)  
Oh, talkin' bout the children (harvest for the world)  
When will there be a harvest (harvest for the world)  
When will there be a harvest (harvest for the world)

"
12854,Metallica,The Small Hours,/m/metallica/the+small+hours_20092022.html,"(Originally recorded by Holocaust)  
  
Look out at the darkness, and you will see  
Just call my name and I'll be there  
You cannot touch me, you would not dare  
I am the chill that's in the air  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day, a-ha  
  
Dark rivers are flowing, back into the past  
You are the fish for which I cast  
And what of the future, what is to be  
As the rivers flow into the sea  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day  
  
Do not take for granted, powers out there  
Don't step into the demon's lair  
Time is an illusion, rising from time  
Steep is the mountain which we climb  
  
And I try to get through to you, in my own special way  
As the barriers crumble, at the end of the day

"
29025,David Guetta,No Money No Love,/d/david+guetta/no+money+no+love_21091491.html,"Born in this world  
I say it's No Money No Love  
No Money No Love  
Yeah yeah yeah  
In case you will no hear it again  
It's No Money No Love  
No Money No Love  
Yeah yeah yeah  
  
It's sure you love me now as the world is in my fever  
Watch me while I disappear  
No Money No Love  
  
(Yeah yeah yeah)  
  
I get my heart scarred  
From all my sins  
Was payback to never feel all again  
Do you see the scars bruising my skin  
Oh I wish I could erase them and start all over again  
Maybe I should get down on my knees and I'll still be forgiven  
For what I've done  
  
Born in this world  
I say it's No Money No Love  
No Money No Love  
Yeah yeah yeah  
In case you will no hear it again  
It's No Money No Love  
No Money No Love  
Yeah yeah yeah  
  
It's sure you love me now as the world is in my fever  
Watch me while I disappear  
No Money No Love  
  
(Yeah yeah yeah)  
  
Vodoo I call when the world is closing in  
Is it too late for me to be death  
I give my last to be loved again  
I cross my arms and clap for night  
Can you say this dealer, have some mercy  
  
Maybe I should get down on my knees and I'll still be forgiven  
For what I've done  
  
Born in this world  
I say it's No Money No Love  
No Money No Love  
Yeah yeah yeah  
In case you will no hear it again  
It's No Money No Love  
No Money No Love  
Yeah yeah yeah  
  
It's sure you love me now as the world is in my fever  
Watch me while I disappear  
No Money No Love...

"
32400,Faith No More,Land Of Sunshine,/f/faith+no+more/land+of+sunshine_20052577.html,"You have a winning way, so keep it  
Your future  
You are an angel heading for a land of sunshine  
And fortune us smiling upon you  
  
Prepare for a series of comfortable miracles  
From fasting to feasting  
And life to you is a dashing, bold adventure  
So sing and rejoice  
  
And look for the dream that keeps coming back  
Your future  
Pat yourself on the back and give yourself a handshake  
'Cause everything is not yet lost...  
  
(Does life seem worthwhile to you?)  
HERE'S HOW TO ORDER!  
Does life seem worthwhile to you?  
Do others push you around?  
  
Is age against you?  
Sing and rejoice!  
Does life seem worthwhile to you?  
Does emotional music  
  
Have quite an effect on you?  
I-I can help - I can help you - I can help you help yourself!  
HERE'S HOW TO ORDER!  
  
Varicose  
Comatose  
Senile

"
22285,Youngbloodz,Whatchu Lookin At,/y/youngbloodz/whatchu+lookin+at_20531615.html,"Yeah, yeah, yeah  
Whatchu lookin' at? Nigga whatchu lookin' at?  
Whatchu lookin' at? Bitch whatchu lookin' at?  
Bitch whatchu lookin' at? Nigga whatchu lookin' at?  
Now whatchu lookin' at? Now whatchu lookin' at?  
Now whatchu lookin' at? Nigga whatchu lookin' at?  
Bitch whatchu lookin, at? Bitch whatchu lookin' at?  
Bitch whatchu lookin' at? Nigga whatchu lookin' at?  
I ride woozie with some mother fuckin' wood  
Still hangin' and slangin' yea for beat at my hood  
Ay go get to it talkin' big boy shit  
Mean muggin' like a mother fucker my head on my dick  
Bitch I can shake with your help nigga we buck ass wild  
We get crunk I got the truth I bought that Destinys Child  
I slide to the ride bitch where a nigga don't dance  
What I look like out there jukin' with this gat in my pants  
I put this thing to your back make you throw out your hands  
My bull is shit ali a nigga spill some hen on your pants  
I'm unruly seem like I don't give a damn  
Because I don't mother fucker you understand, understand  
I'm bout foolish I'm what I mother fucking said  
I put a peep hole in your head I'm about my mother fuckin' thread  
It's your truly I still roll with the squad  
Ain't talkin' your points outta thing feelin' your bars  
They want to do me but heck I'm already on it  
I ain't gotta hit the car I got it already own it  
Nigga you ain't they say this song is to cold  
The same thing you heard before your mug got hit with a bottle  
I gets to it I'm always smokin' on purple  
Posted up gettin' money with my nigga from the circle  
Homeboy believe it I keep some sacks on my hand  
I'm posted up with my gat in my pants motherfucker I ain't playin'  
Whatchu lookin' at? Nigga step the fuck back  
We on the post you're in our space don't step so close  
They know I'm ownin' the game 'cause I stay grippin' the grain  
I'm ridin' dirty on probation but I'll scrap with no things  
So whatchu lookin' at? Nigga whatchu lookin' at?  
So whatchu lookin' at? Nigga whatchu lookin' at?  
So whatchu lookin' at? Nigga step the fuck back  
So whatchu lookin' at? Nigga step the fuck back  
It's something new for them let's clean up off his plate  
Let's make a move on them no time to hesitate  
So ride the groove on them ain't no more time to wait  
Ain't no more room for them ain't nothing to debate  
Just let them fight for it something they never heard  
We keep it fight for them precise with every word  
I'm screamin' at it nigga just watch where I swerve  
We runnin' havoc nigga bangin' on every curve  
We hit it raw on them real make callin'' off air  
We makin' blood on the niggas don't want to take it there  
ATL runnin' things you goobers stack your chains  
Moe back off in this thing jump off put in the game  
We are known for being sold in a click foolish as mine  
Cigarillo bustin' choppin' hoes down the line  
Hatin' if you like us still the sun gone shine  
Add a coupe the feature your request goes rewind  
Like play action we stay ahead of the game  
Runnin' through your whole league and still a catch the grain  
'Cause this that real shit that make you act a fool  
Where you straighten out that nigga and tell that bitch be cool  
It's J-Bo shit nigga you already know  
We shake them off and keep on rollin' it begin to show  
And sip good nigga I wish you would  
I'm slidin' with about 50 niggas straight up dead out the hood, okay  
Whatchu lookin' at? Nigga step the fuck back  
We on the post you're in our space don't step so close  
They know I'm ownin' the game 'cause I stay grippin' the grain  
I'm ridin' dirty on probation but I'll scrap with no things  
So whatchu lookin' at? Nigga whatchu lookin' at?  
So whatchu lookin' at? Nigga whatchu lookin' at?  
So whatchu lookin' at? Nigga step the fuck back  
So whatchu lookin' at? Nigga step the fuck back  

"
53515,Tom T. Hall,Magnificent Music Machine,/t/tom+t+hall/magnificent+music+machine_20138708.html,"He's got nothing but talent and time on his hands  
He loves his music, hangs out with his band  
He's got big-hit ambitions and number one dreams  
He's a high-rollin', a magnificent music machine  
He hit town with nothing but his old guitar  
With visions of grandeur and being a star  
He writes them and sings them like you've never seen  
He's a high-rollin', a magnificent music machine  
Well sometimes he's dejected and sometimes he's afraid  
But he knows what he's in for 'til his dues are paid  
Sometimes they're fat girls and sometimes they're lean  
He's a high-rollin', a magnificent music machine

"
39081,Judy Garland,Look For The Silver Lining,/j/judy+garland/look+for+the+silver+lining_20235916.html,"As I wash my dishes, I'll be following a plan  
Till I see the brightness in every pot and pan  
I am sure this point of view will ease the daily grind  
So I'll keep repeating in my mind  
Look for the silver lining  
Whenever a cloud appears in the blue  
Remember somewhere the sun is shining  
And so the right thing to do is make it shine for you  
A heart full of joy and gladness  
Will always banish sadness and strife  
So always look for the silver lining  
And try to find the sunny side of life  
So always look for the silver lining  
And try to find the sunny side of life  

"
25986,Bob Seger,Come To Poppa,/b/bob+seger/come+to+poppa_20021955.html,"Words and music by earl randle and willie mitchell  
  
If the sun  
Ain't shinin bright  
And the moon the moon the moon  
Won't shine for you tonight  
If the stars in the sky gone away  
And you feel  
Feelin real low down today  
If life gets hard to understand  
And the whole thing is getting out of hand  
Come to poppa  
Come see your poppa  
  
If you need a pacifier  
Call me anytime  
I'll try to be your satisfier  
If you feel  
Like a horse  
Blazin' at the bit  
Call my number  
Anytime night or day  
I'll get ya fixed  
If life gets hard to understand  
If your life is way out of hand  
Come to poppa  
Come see your poppa

"
5677,Everlast,Only Love Can Break Your Heart,/e/everlast/only+love+can+break+your+heart_20052141.html,"When you were young and on your own  
How did it feel to be alone  
I was always thinking of games that I was playing  
Trying to make the best of my time  
  
[Chorus:]  
  
But only love can break your heart  
Try to be sure right from the start  
Yes only love can break your heart  
What if your world should fall apart  
  
I have a friend I've never seen  
He hides his head inside a dream  
Someone should call him and see if he can come out  
Try to lose the down that he's found  
  
I have a friend I've never seen  
He hides his head inside a dream  
Yes, only love can break your heart  
Yes, only love can break your heart

"
12345,Mariah Carey,Bye Bye (Pepsi Ringtone),/m/mariah+carey/bye+bye+pepsi+ringtone_20956821.html,"Everyday you call and wear me out  
With nonsense  
All you wanna do is blab about  
Your problems  
I be making bad excuses up like  
Ooh, I gotta hang up now  
Cause the house is burning down  
But you never hear them anyway  
Cause you don't shut up  
From the second that I say hello  
I'm like ugh! You? Please no  
No I can't get in a word edgewise  
And you don't notice anyway  
You don't care about what I say  
So I won't be picking up this time  
Bye bye bye

"
53550,Tom T. Hall,Texas Never Fell In Love With Me,/t/tom+t+hall/texas+never+fell+in+love+with+me_20463939.html,"It wasn't much but I sold it all and I moved to San Antone  
Knowing in my heart that Texas had to be my home  
I fell in love with Texas I was happy I was free but Texas never fell in love
with me  
I found out my style just didn't suit the local squirrels  
I found out that I can't fit into a cowboy world  
I'm back in Indiana just as lonesome as can be Texas never fell in love with
me  
  
I bought myself a cowboy hat of course it didn't fit  
I bought myself a case of Coor's and I used to drink and sip  
I watch the cowgirls come and go Lord don't they love to play  
The one I wanted never came my way  
I found out my style...  
Texas never fell in love with me

"
52131,Status Quo,No Problems,/s/status+quo/no+problems_20282218.html,"Sitting on a corner watching half the world go by  
Thinking something 'long the lines of whiskey and rye  
Rolling to the left, rolling to my right  
Well, anybody out there wanna help me?  
Looking at a picture of the trouble and strife  
Even got a picture of the Queen  
Getting back to thinking 'bout the secrets of life  
Will I ever find another? No, it's just a dream  
Walking round in circles, oh I must have walked a mile  
Trying to imagine I was putting on my style  
Rolling to the left, rolling to my right  
Can't you see I'm going along the wrong lines?  
Searching for the person with a shoulder to cry on  
Calling out to almost anyone  
Have you got a secondary bed I could lie on  
You'd better watch your step or you'll be first in line  
Baby, baby, baby  
What the hell on earth is wrong with you?  
Baby, baby, baby  
What the hell am I supposed to do?  
Baby, baby, baby  
What the hell on earth is wrong with you?  
Baby, baby, baby  
What the hell am I supposed to do?  
Cutting back to visions taken from the silver screen  
Believing I was someone I had never been  
Rolling to my left, rolling to my right  
Surprised the motion picture is in black and white  
Sitting here alone is how it's gonna be  
Will my lucky star ever shine on me?  
I guess it's not a problem  
That's the way it's meant to be  
Oh, it's never been a problem  
It's never been a problem to me  
Baby, baby, baby  
What the hell on earth is wrong with you?  
Baby, baby, baby  
What the hell am I supposed to do?  
Baby, baby, baby  
What the hell on earth is wrong with you?  
Baby, baby, baby  
What the hell am I supposed to do?  
Woh, oh, oh, baby, baby, baby  
What the hell on earth is wrong with you?  
Baby, baby, baby  
What the hell am I supposed to do?  
Woh, oh, oh, baby, baby, baby  

"
28912,David Bowie,Afraid,/d/david+bowie/afraid_20036759.html,"I wish I was smarter  
I got so lost on the shore  
I wish I was taller  
Things really matter to me  
  
But I put my face in tomorrow  
I believe we're not alone  
I believe in Beatles  
I believe my little soul has grown  
And I'm still so afraid  
  
Yes, I'm still so afraid  
Yea, I'm still so afraid on my own  
On my own  
What made my life so wonderful?  
What made me feel so bad?  
I used to wake up the ocean  
I used to walk on clouds  
If I put faith in medication  
If I can smile a crooked smile  
If I can talk on television  
If I can walk an empty mile  
Then I won't feel afraid  
No, I won't feel afraid  
I won't be Be afraid  
Anymore  
Anymore  
Anymore

"
36781,Indigo Girls,Clampdown,/i/indigo+girls/clampdown_20067378.html,"What are we gonna do now?  
Taking off his turban, they said, is this man a jew?  
'cause they're working for the clampdown  
They put up a poster saying we earn more than you!  
When we're working for the clampdown  
We will teach our twisted speech  
To the young believers  
We will train our blue-eyed men  
To be young believers  
  
The judge said five to ten-but I say double that again  
I'm not working for the clampdown  
No man born with a living soul  
Can be working for the clampdown  
Kick over the wall 'cause government's to fall  
How can you refuse it?  
Let fury have the hour, anger can be power  
D'you know that you can use it?  
  
The voices in your head are calling  
Stop wasting your time, there's nothing coming  
Only a fool would think someone could save you  
The men at the factory are old and cunning  
You don't owe nothing, so boy get runnin'  
It's the best years of your life they want to steal  
  
You grow up and you calm down  
You're working for the clampdown  
You start wearing the blue and brown  
You're working for the clampdown  
So you got someone to boss around  
It makes you feel big now  
You drift until you brutalize  
You made your first kill now  
  
In these days of evil presidentes  
Working for the clampdown  
But lately one or two has fully paid their due  
For working for the clampdown  
But ha! gitalong! gitalong!  
  
And I've given away no secrets  
Who's barmy now?  

"
15177,Our Lady Peace,Will The Future Blame Us,/o/our+lady+peace/will+the+future+blame+us_20482091.html,"Are you disappointed,  
And have we destroyed it?  
I, well I've been stumbling down this long and winding road  
And these times are changing,  
And it's complicated,  
I, well I don't want to know  
  
[Chorus]  
And I, don't ask why, anymore  
And I, don't ask why, anymore  
Anymore  
  
Is it getting better,  
And can we live forever?  
I, and I'm not sure what the hell we're fighting for  
Does the money make us,  
And will the future blame us?  
I, oh, I don't want to know  
  
[Chorus]  
  
When you're tired and alone,  
And you feel like letting go,  
Come home  
When you can't take anymore,  
When you're beat up and ignored,  
Come home  
  
The son is headed home  
The pastor you don't know  
You're a long, long way from home  
There are things you need to know,  
The answers leave you cold  
You're a long, long way from home  
The summer's coming back,  
And it brings a second chance  
If you're not part of this,  
Then I don't want to know  
  
[Chorus]  
  
When you're tired and alone,  
And you feel like letting go,  
Come home  
When you can't take anymore,  
And you're beat up and ignored,  
Come home  
I'm coming home.

"
22146,Yoko Ono,Hirake,/y/yoko+ono/hirake_20218739.html,"Open your box,  
Open your box,  
Open your trousers,  
Open your thighs,  
Open your legs,  
Open, open, open, open, oooh  
Open, open, open, open,  
Open your legs,  
Open your flies,  
Open your ears,  
Open your nose,  
Open your mouth,  
Open, open, open, open, oooh  
Open  
Open your cold feet,  
Open, open,  
Open, open, open, let's open, let's open the cities  
Open the cites,  
Open, open, open the world,  
Open, let's open the world  
Open, open, oooh  
Open, open, ooh!

"
47043,Our Lady Peace,Bring Back The Sun,/o/our+lady+peace/bring+back+the+sun_20103717.html,"A little white house  
It's everything we've  
Dreamed about  
I wanted you to know  
I'm hanging up my ego  
We shouldn't have to fight  
Or worry about the bills tonight  
I wanted you to know  
I want to be your shadow  
The mystery's gone  
So bring back the sun  
We'll bury this hate  
And build it with love  
The grass wasn't greener  
I found  
I wanted you to know  
I dug you up a rainbow  
I know, I know I failed you  
I hope, I hope we get to  
Sunny days again

"
37917,Jimmy Buffett,Island,/j/jimmy+buffett/island_20071899.html,"Island I see you in the distance  
I feel that your existence  
Is not unlike my own  
Island they say no man is like you  
They say you stand alone  
Sometimes I feel that way too  
  
Is it the need for love?  
Heart and soul accompaniment  
That seems to make me different from you  
  
Well I tried to book passage, but you have no ports  
And I tried to sail in but your wind and waters  
Tore my sails and broke my oars.  
  
Island I see you in the moonlight  
Silhouettes of ships in the night  
Just make me long that much more  
Island I see you in all of my dreams  
But I'm a man with no means to reach your distant shore  
  
When the need for love  
Heart and soul accompaniment  
That seems to make me different from you  
  
I've tried to build bridges  
But they all fell down  
I've taken to the air on wings of silver  
But always hit the ground  
  
Well I tried to book passage, but you have no ports  
And I tried to sail in but your wind and waters  
Tore my sails and broke my oars.  
  
Island I see you in the moonlight  
Silhouettes of ships in the night  
Just make me long that much more

"
16592,Queen Adreena,Weeds,/q/queen+adreena/weeds_20337491.html,"(K. J. Garside C. Gray)  
There is an anger comes off this girl,  
That she can't find an origin,  
The things I plant won't grow,  
Yet the wild weeds flower in wind and snow.  
Nothing to be nothing to prove,  
Nowhere to go nothing to lose.  
When will my season come,  
Was I born of infertile soil,  
Is my seed without song,  
Can I not see the woods for these forests in my head,  
Can I not see the sunlight as I play dead?  
Nothing to be nothing to prove,  
Nowhere to go nothing to lose.

"
51459,Scorpions,Love 'em Or Leave 'em,/s/scorpions/love+em+or+leave+em_10212924.html,"Blowing 'cross the universe  
Like a shooting star that lost its way  
Looking back with no regrets  
Living tor what hasn't happened yet  
  
Love 'em or leave 'em  
No rhyme or reason  
Break out to make out  
No change in the season  
Love 'em or leave 'em  
Put out or get out  
Simple survival  
No more denial  
Love 'em or leave 'em  
  
Roller coaster flies oft the track  
Hits you in the face, stabs you in the back  
They Jake your right, leave nothing left  
Steal you blind, your mind and leave you deaf  
  
Love 'em or leave 'em  
No rhyme or reason  
State of the nation  
Pure intoxication  
Feel the vibration  
The anticipation  
Simple survival  
No more denial  
  
Don't want to waste no time  
I'm never losing track  
I've seen til all and so much more  
But I ain't seen nothing yet  
  
Love 'em or leave 'em  
No rhyme or reason  
State of the nation  
Pure intoxication  
Feel the vibration  
The anticipation  
Simple survival  
No more denial  
  
Love 'em or leave 'em

"
25009,Bee Gees,Grease,/b/bee+gees/grease_20015646.html,"I saw my problems and I'll see the light  
We got a lovin' thing, we gotta feed it right  
There ain't no danger we can go too far  
We start believin' now that we can be who we are, grease is the word  
  
They think our love is just a growin' pain  
Why don't they understand? It's just a cryin' shame  
Their lips are lyin', only real is real  
We stop the fight right now, we got to be what we feel, grease is the word  
  
(Grease is the word, is the word that you heard)  
It's got a groove, it's got a meaning  
Grease is the time, is the place, is the motion  
Grease is the way we are feeling  
  
We take the pressure, and we throw away conventionality, belongs to yesterday  
There is a chance that we can make it so far  
We start believin' now that we can be who we are, grease is the word  
  
This is a life of illusion, a life of control  
Mixed with confusion - what're we doin' here?  
  
We take the pressure, and we throw away conventionality, belongs to yesterday  
There is a chance that we can make it so far  
We start believin' now that we can be who we are, grease is the word  
  
(Grease is the word, is the word, is the word)

"
